athlete_id,division_id,division_name,target_percentile,overall_rank,performance_percentile,window_start_rank,window_end_rank,http_status,fetch_source,benchmark_stat_count,parsed_at
2170043,2,Women,80,21192,80.0006,21177,21207,200,cache,16,2026-07-12T18:12:56.197977+00:00
948346,2,Women,80,21194,79.9987,21177,21207,200,cache,4,2026-07-12T18:12:56.197977+00:00
2808907,2,Women,80,21195,79.9977,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2798271,2,Women,80,21196,79.9968,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2735856,2,Women,80,21197,79.9958,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2175920,2,Women,80,21198,79.9949,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2690955,2,Women,80,21199,79.9940,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2963949,2,Women,80,21200,79.9930,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
1593796,2,Women,80,21202,79.9911,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2675743,2,Women,80,21203,79.9902,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
796195,2,Women,80,21204,79.9892,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2927434,2,Women,80,21205,79.9883,21177,21207,200,cache,0,2026-07-12T18:12:56.197977+00:00
2804836,2,Women,80,21206,79.9874,21177,21207,200,cache,2,2026-07-12T18:12:56.197977+00:00
2256346,2,Women,85,15879,85.0148,15879,15909,200,cache,6,2026-07-12T18:12:56.197977+00:00
2099233,2,Women,85,15880,85.0139,15879,15909,200,cache,4,2026-07-12T18:12:56.197977+00:00
2183790,2,Women,85,15881,85.0129,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
189575,2,Women,85,15882,85.0120,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2833705,2,Women,85,15883,85.0110,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
370485,2,Women,85,15884,85.0101,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
738089,2,Women,85,15885,85.0092,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2268651,2,Women,85,15886,85.0082,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
290566,2,Women,85,15887,85.0073,15879,15909,200,cache,9,2026-07-12T18:12:56.197977+00:00
2200047,2,Women,85,15888,85.0063,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2231580,2,Women,85,15889,85.0054,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
720620,2,Women,85,15890,85.0044,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
1904192,2,Women,85,15891,85.0035,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
1669918,2,Women,85,15892,85.0025,15879,15909,200,cache,3,2026-07-12T18:12:56.197977+00:00
2796419,2,Women,85,15893,85.0016,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2916883,2,Women,85,15894,85.0007,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
1032039,2,Women,85,15895,84.9997,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
444862,2,Women,85,15896,84.9988,15879,15909,200,cache,11,2026-07-12T18:12:56.197977+00:00
2624165,2,Women,85,15897,84.9978,15879,15909,200,cache,8,2026-07-12T18:12:56.197977+00:00
609808,2,Women,85,15899,84.9959,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2661420,2,Women,85,15900,84.9950,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2638056,2,Women,85,15901,84.9941,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2441753,2,Women,85,15902,84.9931,15879,15909,200,cache,13,2026-07-12T18:12:56.197977+00:00
2673036,2,Women,85,15903,84.9922,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2466208,2,Women,85,15904,84.9912,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
1733565,2,Women,85,15905,84.9903,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2804840,2,Women,85,15906,84.9893,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
1581746,2,Women,85,15907,84.9884,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
585338,2,Women,85,15908,84.9874,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
2611050,2,Women,85,15909,84.9865,15879,15909,200,cache,0,2026-07-12T18:12:56.197977+00:00
595276,2,Women,90,10581,90.0149,10581,10611,200,cache,1,2026-07-12T18:12:56.197977+00:00
2903799,2,Women,90,10582,90.0140,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1354564,2,Women,90,10583,90.0130,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
2912256,2,Women,90,10584,90.0121,10581,10611,200,cache,10,2026-07-12T18:12:56.197977+00:00
2842507,2,Women,90,10585,90.0111,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
2983564,2,Women,90,10587,90.0092,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1960812,2,Women,90,10588,90.0083,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1938804,2,Women,90,10589,90.0074,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
873823,2,Women,90,10590,90.0064,10581,10611,404,error,0,2026-07-12T18:12:56.197977+00:00
2152308,2,Women,90,10591,90.0055,10581,10611,200,cache,7,2026-07-12T18:12:56.197977+00:00
2446807,2,Women,90,10592,90.0045,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
112049,2,Women,90,10593,90.0036,10581,10611,200,cache,10,2026-07-12T18:12:56.197977+00:00
2829832,2,Women,90,10594,90.0026,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1096091,2,Women,90,10595,90.0017,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
2561640,2,Women,90,10596,90.0008,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
479770,2,Women,90,10598,89.9989,10581,10611,200,cache,10,2026-07-12T18:12:56.197977+00:00
2488937,2,Women,90,10599,89.9979,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
550669,2,Women,90,10600,89.9970,10581,10611,200,cache,5,2026-07-12T18:12:56.197977+00:00
1218942,2,Women,90,10601,89.9960,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
772464,2,Women,90,10602,89.9951,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1982468,2,Women,90,10603,89.9941,10581,10611,200,cache,6,2026-07-12T18:12:56.197977+00:00
2473362,2,Women,90,10604,89.9932,10581,10611,200,cache,1,2026-07-12T18:12:56.197977+00:00
453527,2,Women,90,10605,89.9923,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
2593923,2,Women,90,10607,89.9904,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
2330384,2,Women,90,10608,89.9894,10581,10611,200,cache,5,2026-07-12T18:12:56.197977+00:00
2246035,2,Women,90,10609,89.9885,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1877476,2,Women,90,10610,89.9875,10581,10611,200,cache,0,2026-07-12T18:12:56.197977+00:00
1037425,2,Women,90,10611,89.9866,10581,10611,200,cache,9,2026-07-12T18:12:56.197977+00:00
134197,2,Women,95,5283,95.0150,5283,5313,200,cache,10,2026-07-12T18:12:56.197977+00:00
876181,2,Women,95,5284,95.0141,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2064911,2,Women,95,5285,95.0131,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
316851,2,Women,95,5286,95.0122,5283,5313,200,cache,7,2026-07-12T18:12:56.197977+00:00
1995392,2,Women,95,5287,95.0112,5283,5313,200,cache,7,2026-07-12T18:12:56.197977+00:00
2449556,2,Women,95,5288,95.0103,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
15603,2,Women,95,5289,95.0093,5283,5313,200,cache,12,2026-07-12T18:12:56.197977+00:00
2293392,2,Women,95,5290,95.0084,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
1302532,2,Women,95,5291,95.0075,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
707162,2,Women,95,5292,95.0065,5283,5313,200,cache,4,2026-07-12T18:12:56.197977+00:00
2321416,2,Women,95,5293,95.0056,5283,5313,200,cache,17,2026-07-12T18:12:56.197977+00:00
2604885,2,Women,95,5295,95.0037,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2166206,2,Women,95,5297,95.0018,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2265274,2,Women,95,5298,95.0008,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2151800,2,Women,95,5299,94.9999,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2809670,2,Women,95,5300,94.9990,5283,5313,200,cache,2,2026-07-12T18:12:56.197977+00:00
2815341,2,Women,95,5301,94.9980,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2146779,2,Women,95,5302,94.9971,5283,5313,200,cache,11,2026-07-12T18:12:56.197977+00:00
871571,2,Women,95,5305,94.9942,5283,5313,200,cache,4,2026-07-12T18:12:56.197977+00:00
2158743,2,Women,95,5306,94.9933,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
2090294,2,Women,95,5307,94.9924,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
784745,2,Women,95,5309,94.9905,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
1964687,2,Women,95,5310,94.9895,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
872453,2,Women,95,5311,94.9886,5283,5313,200,cache,3,2026-07-12T18:12:56.197977+00:00
22964,2,Women,95,5312,94.9876,5283,5313,200,cache,20,2026-07-12T18:12:56.197977+00:00
1206642,2,Women,95,5313,94.9867,5283,5313,200,cache,0,2026-07-12T18:12:56.197977+00:00
798694,2,Women,99,1045,99.0147,1045,1075,200,cache,6,2026-07-12T18:12:56.197977+00:00
506881,2,Women,99,1046,99.0138,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1570870,2,Women,99,1047,99.0128,1045,1075,200,cache,5,2026-07-12T18:12:56.197977+00:00
1611939,2,Women,99,1048,99.0119,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1567060,2,Women,99,1049,99.0109,1045,1075,200,cache,13,2026-07-12T18:12:56.197977+00:00
1294358,2,Women,99,1050,99.0100,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
19937,2,Women,99,1051,99.0090,1045,1075,200,cache,8,2026-07-12T18:12:56.197977+00:00
1206028,2,Women,99,1052,99.0081,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
2276842,2,Women,99,1054,99.0062,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1553049,2,Women,99,1055,99.0053,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1209961,2,Women,99,1056,99.0043,1045,1075,200,cache,5,2026-07-12T18:12:56.197977+00:00
1180989,2,Women,99,1057,99.0034,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1778225,2,Women,99,1058,99.0024,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1463308,2,Women,99,1059,99.0015,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
1676116,2,Women,99,1060,99.0005,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
2182134,2,Women,99,1061,98.9996,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
10512,2,Women,99,1062,98.9987,1045,1075,200,cache,10,2026-07-12T18:12:56.197977+00:00
2426859,2,Women,99,1063,98.9977,1045,1075,200,cache,16,2026-07-12T18:12:56.197977+00:00
2233433,2,Women,99,1064,98.9968,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
2244028,2,Women,99,1066,98.9949,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
2061915,2,Women,99,1067,98.9939,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
580611,2,Women,99,1068,98.9930,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
2218676,2,Women,99,1069,98.9921,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
193710,2,Women,99,1071,98.9902,1045,1075,200,cache,7,2026-07-12T18:12:56.197977+00:00
18641,2,Women,99,1072,98.9892,1045,1075,200,cache,10,2026-07-12T18:12:56.197977+00:00
1984352,2,Women,99,1073,98.9883,1045,1075,200,cache,6,2026-07-12T18:12:56.197977+00:00
916218,2,Women,99,1075,98.9864,1045,1075,200,cache,0,2026-07-12T18:12:56.197977+00:00
2593799,19,Women 35-39,75,5654,75.0662,5654,5684,200,cache,1,2026-07-12T18:12:56.197977+00:00
2543850,19,Women 35-39,75,5655,75.0618,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
123117,19,Women 35-39,75,5656,75.0573,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2920537,19,Women 35-39,75,5657,75.0529,5654,5684,200,cache,16,2026-07-12T18:12:56.197977+00:00
2608658,19,Women 35-39,75,5658,75.0485,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
1985130,19,Women 35-39,75,5659,75.0441,5654,5684,200,cache,12,2026-07-12T18:12:56.197977+00:00
2802432,19,Women 35-39,75,5660,75.0397,5654,5684,200,cache,1,2026-07-12T18:12:56.197977+00:00
2481715,19,Women 35-39,75,5661,75.0353,5654,5684,200,cache,10,2026-07-12T18:12:56.197977+00:00
2208547,19,Women 35-39,75,5662,75.0309,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2330197,19,Women 35-39,75,5664,75.0221,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2254682,19,Women 35-39,75,5666,75.0132,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2868797,19,Women 35-39,75,5667,75.0088,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
712410,19,Women 35-39,75,5668,75.0044,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
596101,19,Women 35-39,75,5669,75.0000,5654,5684,200,cache,14,2026-07-12T18:12:56.197977+00:00
2232622,19,Women 35-39,75,5671,74.9912,5654,5684,200,cache,4,2026-07-12T18:12:56.197977+00:00
797502,19,Women 35-39,75,5673,74.9824,5654,5684,200,cache,9,2026-07-12T18:12:56.197977+00:00
2217794,19,Women 35-39,75,5674,74.9779,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2467769,19,Women 35-39,75,5675,74.9735,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
1059018,19,Women 35-39,75,5677,74.9647,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2935604,19,Women 35-39,75,5678,74.9603,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2818871,19,Women 35-39,75,5680,74.9515,5654,5684,200,cache,5,2026-07-12T18:12:56.197977+00:00
1927592,19,Women 35-39,75,5681,74.9471,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
1038916,19,Women 35-39,75,5682,74.9427,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2904545,19,Women 35-39,75,5683,74.9382,5654,5684,200,cache,8,2026-07-12T18:12:56.197977+00:00
2180901,19,Women 35-39,75,5684,74.9338,5654,5684,200,cache,0,2026-07-12T18:12:56.197977+00:00
2522205,19,Women 35-39,80,4520,80.0679,4520,4550,200,cache,7,2026-07-12T18:12:56.197977+00:00
1970711,19,Women 35-39,80,4522,80.0591,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
1790129,19,Women 35-39,80,4525,80.0459,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2627948,19,Women 35-39,80,4526,80.0415,4520,4550,200,cache,13,2026-07-12T18:12:56.197977+00:00
2426477,19,Women 35-39,80,4527,80.0371,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2307157,19,Women 35-39,80,4528,80.0326,4520,4550,200,cache,9,2026-07-12T18:12:56.197977+00:00
2826015,19,Women 35-39,80,4529,80.0282,4520,4550,200,cache,4,2026-07-12T18:12:56.197977+00:00
1620816,19,Women 35-39,80,4530,80.0238,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2009808,19,Women 35-39,80,4531,80.0194,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
1775522,19,Women 35-39,80,4532,80.0150,4520,4550,200,cache,25,2026-07-12T18:12:56.197977+00:00
2272132,19,Women 35-39,80,4533,80.0106,4520,4550,200,cache,9,2026-07-12T18:12:56.197977+00:00
1985425,19,Women 35-39,80,4534,80.0062,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2191255,19,Women 35-39,80,4535,80.0018,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2630989,19,Women 35-39,80,4536,79.9974,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
1310621,19,Women 35-39,80,4537,79.9929,4520,4550,200,cache,3,2026-07-12T18:12:56.197977+00:00
677182,19,Women 35-39,80,4538,79.9885,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2625322,19,Women 35-39,80,4539,79.9841,4520,4550,200,cache,3,2026-07-12T18:12:56.197977+00:00
2705581,19,Women 35-39,80,4540,79.9797,4520,4550,200,cache,4,2026-07-12T18:12:56.197977+00:00
71417,19,Women 35-39,80,4541,79.9753,4520,4550,200,cache,19,2026-07-12T18:12:56.197977+00:00
2673055,19,Women 35-39,80,4542,79.9709,4520,4550,200,cache,4,2026-07-12T18:12:56.197977+00:00
1251466,19,Women 35-39,80,4543,79.9665,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
1346245,19,Women 35-39,80,4544,79.9621,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2213708,19,Women 35-39,80,4545,79.9577,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
501248,19,Women 35-39,80,4547,79.9488,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
2622567,19,Women 35-39,80,4548,79.9444,4520,4550,200,cache,16,2026-07-12T18:12:56.197977+00:00
2820780,19,Women 35-39,80,4549,79.9400,4520,4550,200,cache,7,2026-07-12T18:12:56.197977+00:00
1815006,19,Women 35-39,80,4550,79.9356,4520,4550,200,cache,0,2026-07-12T18:12:56.197977+00:00
1984013,19,Women 35-39,85,3387,85.0653,3386,3416,200,cache,4,2026-07-12T18:12:56.197977+00:00
345484,19,Women 35-39,85,3388,85.0609,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
134102,19,Women 35-39,85,3389,85.0565,3386,3416,200,cache,11,2026-07-12T18:12:56.197977+00:00
2542989,19,Women 35-39,85,3390,85.0520,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
509010,19,Women 35-39,85,3391,85.0476,3386,3416,200,cache,18,2026-07-12T18:12:56.197977+00:00
1017217,19,Women 35-39,85,3392,85.0432,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2927874,19,Women 35-39,85,3393,85.0388,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2422219,19,Women 35-39,85,3394,85.0344,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
1209448,19,Women 35-39,85,3395,85.0300,3386,3416,200,cache,4,2026-07-12T18:12:56.197977+00:00
2489655,19,Women 35-39,85,3396,85.0256,3386,3416,200,cache,22,2026-07-12T18:12:56.197977+00:00
2805469,19,Women 35-39,85,3397,85.0212,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2920645,19,Women 35-39,85,3398,85.0168,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
159959,19,Women 35-39,85,3399,85.0124,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2602701,19,Women 35-39,85,3400,85.0079,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2610364,19,Women 35-39,85,3401,85.0035,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2224080,19,Women 35-39,85,3403,84.9947,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
1381460,19,Women 35-39,85,3404,84.9903,3386,3416,200,cache,4,2026-07-12T18:12:56.197977+00:00
1272701,19,Women 35-39,85,3405,84.9859,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
1860970,19,Women 35-39,85,3406,84.9815,3386,3416,200,cache,7,2026-07-12T18:12:56.197977+00:00
2263774,19,Women 35-39,85,3407,84.9771,3386,3416,200,cache,3,2026-07-12T18:12:56.197977+00:00
1440553,19,Women 35-39,85,3408,84.9727,3386,3416,200,cache,6,2026-07-12T18:12:56.197977+00:00
395497,19,Women 35-39,85,3409,84.9682,3386,3416,200,cache,2,2026-07-12T18:12:56.197977+00:00
1813211,19,Women 35-39,85,3410,84.9638,3386,3416,200,cache,7,2026-07-12T18:12:56.197977+00:00
1819976,19,Women 35-39,85,3411,84.9594,3386,3416,200,cache,27,2026-07-12T18:12:56.197977+00:00
2915826,19,Women 35-39,85,3412,84.9550,3386,3416,200,cache,0,2026-07-12T18:12:56.197977+00:00
2427483,19,Women 35-39,85,3415,84.9418,3386,3416,200,cache,12,2026-07-12T18:12:56.197977+00:00
1210654,19,Women 35-39,85,3416,84.9374,3386,3416,200,cache,3,2026-07-12T18:12:56.197977+00:00
962132,19,Women 35-39,90,2253,90.0670,2253,2283,200,cache,8,2026-07-12T18:12:56.197977+00:00
48145,19,Women 35-39,90,2254,90.0626,2253,2283,200,cache,4,2026-07-12T18:12:56.197977+00:00
2949038,19,Women 35-39,90,2255,90.0582,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
102433,19,Women 35-39,90,2256,90.0538,2253,2283,200,cache,4,2026-07-12T18:12:56.197977+00:00
2004668,19,Women 35-39,90,2257,90.0494,2253,2283,200,cache,2,2026-07-12T18:12:56.197977+00:00
1556160,19,Women 35-39,90,2258,90.0450,2253,2283,200,cache,14,2026-07-12T18:12:56.197977+00:00
407080,19,Women 35-39,90,2259,90.0406,2253,2283,200,cache,23,2026-07-12T18:12:56.197977+00:00
1229096,19,Women 35-39,90,2260,90.0362,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
1792151,19,Women 35-39,90,2262,90.0273,2253,2283,200,cache,3,2026-07-12T18:12:56.197977+00:00
150892,19,Women 35-39,90,2264,90.0185,2253,2283,200,cache,5,2026-07-12T18:12:56.197977+00:00
1817509,19,Women 35-39,90,2265,90.0141,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
879357,19,Women 35-39,90,2266,90.0097,2253,2283,200,cache,6,2026-07-12T18:12:56.197977+00:00
465978,19,Women 35-39,90,2267,90.0053,2253,2283,200,cache,8,2026-07-12T18:12:56.197977+00:00
2903536,19,Women 35-39,90,2268,90.0009,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
1790474,19,Women 35-39,90,2270,89.9921,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
2985902,19,Women 35-39,90,2271,89.9876,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
2223891,19,Women 35-39,90,2273,89.9788,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
645163,19,Women 35-39,90,2275,89.9700,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
2591813,19,Women 35-39,90,2276,89.9656,2253,2283,200,cache,15,2026-07-12T18:12:56.197977+00:00
545503,19,Women 35-39,90,2277,89.9612,2253,2283,200,cache,5,2026-07-12T18:12:56.197977+00:00
1975593,19,Women 35-39,90,2278,89.9568,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
524051,19,Women 35-39,90,2279,89.9524,2253,2283,200,cache,4,2026-07-12T18:12:56.197977+00:00
453527,19,Women 35-39,90,2280,89.9480,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
1616062,19,Women 35-39,90,2281,89.9435,2253,2283,200,cache,0,2026-07-12T18:12:56.197977+00:00
1785796,19,Women 35-39,90,2282,89.9391,2253,2283,200,cache,17,2026-07-12T18:12:56.197977+00:00
2602636,19,Women 35-39,90,2283,89.9347,2253,2283,200,cache,24,2026-07-12T18:12:56.197977+00:00
304717,19,Women 35-39,95,1119,95.0688,1119,1149,200,cache,7,2026-07-12T18:12:56.197977+00:00
1026885,19,Women 35-39,95,1120,95.0644,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
351639,19,Women 35-39,95,1121,95.0600,1119,1149,200,cache,11,2026-07-12T18:12:56.197977+00:00
4389,19,Women 35-39,95,1122,95.0556,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
188260,19,Women 35-39,95,1123,95.0512,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
2782686,19,Women 35-39,95,1124,95.0468,1119,1149,200,cache,30,2026-07-12T18:12:56.197977+00:00
2929043,19,Women 35-39,95,1126,95.0379,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
2050794,19,Women 35-39,95,1127,95.0335,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
2718990,19,Women 35-39,95,1128,95.0291,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
815458,19,Women 35-39,95,1130,95.0203,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
317504,19,Women 35-39,95,1131,95.0159,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
1601083,19,Women 35-39,95,1132,95.0115,1119,1149,200,cache,7,2026-07-12T18:12:56.197977+00:00
98679,19,Women 35-39,95,1133,95.0071,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
962223,19,Women 35-39,95,1134,95.0026,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
1664694,19,Women 35-39,95,1135,94.9982,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
2589306,19,Women 35-39,95,1137,94.9894,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
240101,19,Women 35-39,95,1138,94.9850,1119,1149,200,cache,7,2026-07-12T18:12:56.197977+00:00
1613131,19,Women 35-39,95,1140,94.9762,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
425816,19,Women 35-39,95,1141,94.9718,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
1636928,19,Women 35-39,95,1142,94.9674,1119,1149,200,cache,8,2026-07-12T18:12:56.197977+00:00
2053918,19,Women 35-39,95,1143,94.9629,1119,1149,200,cache,7,2026-07-12T18:12:56.197977+00:00
44822,19,Women 35-39,95,1145,94.9541,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
2658632,19,Women 35-39,95,1146,94.9497,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
1254050,19,Women 35-39,95,1147,94.9453,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
1247233,19,Women 35-39,95,1148,94.9409,1119,1149,200,cache,0,2026-07-12T18:12:56.197977+00:00
1558558,19,Women 35-39,99,212,99.0693,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
233333,19,Women 35-39,99,213,99.0649,212,242,200,cache,10,2026-07-12T18:12:56.197977+00:00
853560,19,Women 35-39,99,214,99.0605,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
2100745,19,Women 35-39,99,215,99.0561,212,242,200,cache,0,2026-07-12T18:12:56.197977+00:00
240322,19,Women 35-39,99,216,99.0517,212,242,200,cache,19,2026-07-12T18:12:56.197977+00:00
